,0,1,document,corpus,clusters
2335,-24.162518,-20.332663,1281999480292806657.txt,en.SocMed,6
2336,-50.310123,-21.203266,1282004565680766976.txt,en.SocMed,6
2337,-50.636066,-17.334425,1282004873727311874.txt,en.SocMed,6
2338,43.17068,-58.211132,1282015500961112066.txt,en.SocMed,3
2339,-43.35073,-38.96575,1282041760139497472.txt,en.SocMed,6
2340,-21.552935,-21.953306,1282046930412089347.txt,en.SocMed,6
2341,-46.44718,-37.693474,1282050721794469888.txt,en.SocMed,6
2342,-53.69562,-33.037846,1282074591607885824.txt,en.SocMed,6
2343,-54.24901,-30.680641,1282075598286925824.txt,en.SocMed,6
2344,-30.726522,-18.990765,1282086505490583553.txt,en.SocMed,6
2345,-55.253616,-31.81789,1282091429741748224.txt,en.SocMed,6
2346,-29.947233,-37.01748,1282102305882595333.txt,en.SocMed,6
2347,-45.762127,-25.31422,1282130323736854529.txt,en.SocMed,6
2348,-43.89941,-34.503323,1282135930225209344.txt,en.SocMed,6
2349,-48.542706,-35.22986,1282147379597254662.txt,en.SocMed,6
2350,-50.040348,-23.940863,1282162737402056705.txt,en.SocMed,6
2351,-51.763916,-31.752014,1282202481049497600.txt,en.SocMed,6
2352,-14.0631485,-19.629734,1282217572696379393.txt,en.SocMed,6
2353,1.774768,-21.800991,1282223160784494592.txt,en.SocMed,6
2354,-30.23891,-20.037592,1282241932832305152.txt,en.SocMed,6
2355,1.0699365,-31.380098,1282294814973857793.txt,en.SocMed,6
2356,-25.310637,-16.246624,1282312314428043264.txt,en.SocMed,6
2357,-35.362732,-39.90032,1282322597712211971.txt,en.SocMed,6
2358,-59.633965,-30.74341,1282339143901569024.txt,en.SocMed,6
2359,-14.540841,-13.842297,1282339495808053248.txt,en.SocMed,6
2360,25.16865,-53.609844,1282346420893351937.txt,en.SocMed,3
2361,-43.57096,-23.828184,1282354327785484288.txt,en.SocMed,6
2362,-56.466152,-28.472288,1282366443514925058.txt,en.SocMed,6
2363,-32.707897,-20.477034,1282389059810230272.txt,en.SocMed,6
2364,-54.557194,-21.950861,1282394087132405761.txt,en.SocMed,6
2365,34.754353,-51.97909,1282397240292777985.txt,en.SocMed,3
2366,-32.792366,40.34703,1282399228615176196.txt,en.SocMed,0
2367,-17.95322,-29.816408,1282420759013601282.txt,en.SocMed,6
2368,-22.178802,-22.424917,1282422045943320577.txt,en.SocMed,6
2369,-16.22983,-24.276125,1282426671824437248.txt,en.SocMed,6
2370,-37.83712,-34.363335,1282427007838621696.txt,en.SocMed,6
2371,-10.941166,-16.695261,1282431509933121536.txt,en.SocMed,6
2372,-56.55692,-30.166979,1282453298050670592.txt,en.SocMed,6
2373,-35.95518,-19.283997,1282454099628371969.txt,en.SocMed,6
2374,-34.404713,-36.643833,1282458430179954688.txt,en.SocMed,6
2375,11.708966,-58.454437,1282461125334962177.txt,en.SocMed,7
2376,-51.261265,-24.308205,1282477617975824398.txt,en.SocMed,6
2377,38.31578,-23.27958,1282479497212841985.txt,en.SocMed,17
2378,-29.34993,-28.106789,1282486771100549120.txt,en.SocMed,6
2379,-19.41533,-21.371445,1282494647974137857.txt,en.SocMed,6
2380,-57.433628,-26.941761,1282494969723457543.txt,en.SocMed,6
2381,-34.631756,-18.347569,1282524551889293312.txt,en.SocMed,6
2382,-54.687504,-26.41592,1282525601526616066.txt,en.SocMed,6
2383,-29.444508,-21.349184,1282538772194668544.txt,en.SocMed,6
2384,-37.145947,-31.239927,1282539838105964545.txt,en.SocMed,6
2385,-55.134567,-24.900011,1282542951944425472.txt,en.SocMed,6
2386,-4.9075775,-23.214869,1282549315727060992.txt,en.SocMed,6
2387,-30.297628,-59.95659,1282552872048054272.txt,en.SocMed,7
2388,-34.988346,-40.341812,1282563303042985984.txt,en.SocMed,6
2389,-52.17996,-19.2176,1282563567057690626.txt,en.SocMed,6
2390,-26.639643,-20.778984,1282584242388525057.txt,en.SocMed,6
2391,-53.3212,-23.826172,1282584550477103105.txt,en.SocMed,6
2392,-27.78494,-30.547619,1282590073758920714.txt,en.SocMed,6
2393,-37.575127,-29.68302,1282594636217843712.txt,en.SocMed,6
2394,-24.166893,-27.211676,128379ae3a0c98c5fa1456d04717999b.txt,en.SocMed,6
2395,-27.901138,-26.957182,1288d602af009c48fba600dce5af3f1a.txt,en.SocMed,6
2396,-17.713009,-28.21095,128a105548b9ac918e12a9ad8c1de14f.txt,en.SocMed,6
2397,-19.297277,-36.389935,12a94eb059539421f1601bb14bbca2f1.txt,en.SocMed,6
2398,-6.919693,-34.203716,12b70c4d9845395554ffc83074a40451.txt,en.SocMed,6
2399,-17.21858,-24.055292,13721f7006fd592cbd7b84a905405a1f.txt,en.SocMed,6
2400,-22.17768,-29.322641,1376bf277f22d65de5e8adbca3532a60.txt,en.SocMed,6
2401,-25.245325,-30.605316,13885d44bbff28b1312151053a6d88ba.txt,en.SocMed,6
2402,-24.224089,-32.7503,13d0a79220d9fcb3aeeda9f1ee0da0a2.txt,en.SocMed,6
2403,-38.97583,-33.70613,13d915adbb9a44b83c521ab9a41c1f97.txt,en.SocMed,6
2404,-52.01399,-22.42259,13f5a72804eb272ac445fc6fc9a2292b.txt,en.SocMed,6
2405,-26.122469,-26.437021,1401c723054d7ddcc82e19f1c3573721.txt,en.SocMed,6
2406,3.0120387,-33.88554,143e0585a7d070c15c17fe5d0c53ee3a.txt,en.SocMed,6
2407,8.777073,-13.916589,1458f24c85fab9273fb1d6b41bb37a7e.txt,en.SocMed,-1
2408,-36.57117,-20.532368,14bc06f6cde9791d41f4b46edfc8ea51.txt,en.SocMed,6
2409,-7.688499,-22.695845,14e3bd35f8f6ffdb7717eb3772435079.txt,en.SocMed,6
2410,-54.386364,-29.037138,14e94adbb11247fb5e2c9a667e923f00.txt,en.SocMed,6
2411,-54.16703,-21.186975,151f21655eea79c194228c0b9d1ef60c.txt,en.SocMed,6
2412,-13.631818,-30.83663,153bc1a210d4a1be7b14b754f329ec67.txt,en.SocMed,6
2413,-55.562447,-28.753416,15452f29362869940496c37692a21bb5.txt,en.SocMed,6
2414,-42.460903,-36.90899,1549b938e8437199c0d3577ae4d59355.txt,en.SocMed,6
2415,-40.77251,-35.064274,154da9a142ccb385bdf7d6a81ee530d3.txt,en.SocMed,6
2416,-34.72245,-30.342058,155ba6e3fda5f39363eb356d60a3cadc.txt,en.SocMed,6
2417,-1.1041073,-33.42579,157b1866c83991338f7efa39e4302dac.txt,en.SocMed,6
2418,-3.31224,-29.119926,158b6bb580a11537c3729a676e309480.txt,en.SocMed,6
2419,45.234573,-1.6134751,1597c53b677713f9277bbc7c23c9c85b.txt,en.SocMed,0
2420,4.1144924,-34.058506,15a30b7534272d45cbc3a1363d312086.txt,en.SocMed,6
2421,-30.89438,42.97439,15aaf2102b087558678df323f41f1359.txt,en.SocMed,0
2422,-11.646538,-33.481476,15b9336cf145fb8bd0b2fd88afae1697.txt,en.SocMed,6
2423,-48.831593,-31.714024,15e7dca68b795a71701585220fc4aa4e.txt,en.SocMed,6
2424,-20.166582,-30.396158,1609fc0fe1f44008de5e81e6344176d5.txt,en.SocMed,6
2425,5.6995153,-34.054302,16142865ad9896267eba24a281612aae.txt,en.SocMed,6
2426,-20.964146,-20.79654,165f66427a05c5decb7029037c41a64a.txt,en.SocMed,6
2427,-34.366188,-34.02194,1666a2f869476dc0694b5985a51f6b18.txt,en.SocMed,6
2428,-16.741781,61.574905,16867bfe827fd07fe8c4055f8281a2ee.txt,en.SocMed,0
2429,-24.133898,-26.313423,1688131fcd12da9153ec7e86f321e284.txt,en.SocMed,6
2430,-44.129692,-35.834976,16b990518b011da885f9cafb7cdc38d8.txt,en.SocMed,6
2431,-6.105952,-32.51668,16f86bdd94b015b899b90cf5b1e0332a.txt,en.SocMed,6
2432,-14.10315,-24.497969,170080c65f53978557987703119f9e70.txt,en.SocMed,6
2433,2.5883198,-33.722424,17464edec4ae31cec6413350de38e6df.txt,en.SocMed,6
2434,-50.617264,-27.913334,1755d78dcfd7211ca62175d71494202b.txt,en.SocMed,6
2435,-41.491776,-29.534937,177c5cc827375b2ddf0a29a9122a1e19.txt,en.SocMed,6
2436,-10.876825,-26.051218,17b0669f9c24f0fad0f6be73b639097e.txt,en.SocMed,6
2437,-44.98883,-34.577156,17c15e31b3bde19fd2714c4cb6dc9965.txt,en.SocMed,6
2438,-2.8841896,-33.243103,17e9c483e06995dc31689e0cf7b4c78b.txt,en.SocMed,6
2439,-36.315487,-27.034472,182369b2877bbca355bd521c31d861ce.txt,en.SocMed,6
2440,-21.948189,-30.041035,183fd1aa8a7e2fe6dbe579d1c58e29c2.txt,en.SocMed,6
2441,41.896362,-57.29948,184a6ce66a31887a82698c6d6584be3a.txt,en.SocMed,3
2442,-42.601524,-35.605667,1899440f637df2e78c35759f4be41a36.txt,en.SocMed,6
2443,-13.461827,-23.807203,18a1e1b8bae5090a90e8fbea4d1d7823.txt,en.SocMed,6
2444,30.77461,7.019947,18b125c846349d994c98f3743e85a1c4.txt,en.SocMed,0
2445,-58.82219,-31.442764,18b92d90baad9025883a0a996ca5fa4c.txt,en.SocMed,6
2446,-17.365396,-30.866383,18b9beeaa9bfe9ed9a54550465c13185.txt,en.SocMed,6
2447,-27.664532,-27.428265,18e31a9c8ce9b9a0c8487210364468e7.txt,en.SocMed,6
2448,-56.914295,-30.143305,1916cadd4ee8b49e11b8d402375c9113.txt,en.SocMed,6
2449,-4.12353,-21.522327,193111739b8ffd4713029e2a3ccc3148.txt,en.SocMed,6
2450,-20.263178,-27.117628,195e394a1831ed43c2c8ce27c057469b.txt,en.SocMed,6
2451,7.040705,-34.958084,1960937099cbfe9e2b375d182f6a623d.txt,en.SocMed,6
2452,-20.598816,-26.367899,19661cb2af01fdb08373c4b08b04d6eb.txt,en.SocMed,6
2453,-21.15268,-29.050598,19830add21db36ca40f14335ddf5e260.txt,en.SocMed,6
2454,-48.460064,-32.23573,198903f3086efc49ac1d265fab0ef685.txt,en.SocMed,6
2455,-25.501722,-33.418808,199835ff1372bd24f506e90a8adfa51f.txt,en.SocMed,6
2456,-24.044344,-25.463015,19a090df8c999f1d8aa15ddb1e4ad65f.txt,en.SocMed,6
2457,-13.886996,-32.890675,19a330d6020808b0e2db9d0a04a968bb.txt,en.SocMed,6
2458,-50.267326,-20.088564,19cb00fb83e55547a898edef8e362e2b.txt,en.SocMed,6
2459,-51.134186,-29.675095,19dc2ec7911981b82fefc2dd74d73032.txt,en.SocMed,6
2460,-33.768913,-29.724447,19fde744452edb3256a4e33ee7889695.txt,en.SocMed,6
2461,1.9517112,-33.773026,1a23482039773913a37446d041ab03c6.txt,en.SocMed,6
2462,-40.851063,-34.7476,1a2fde48ae8b34c903cee9143e4ee67b.txt,en.SocMed,6
2463,-35.767223,-35.089622,1a33fef64fbf3bab6f1a86d41dfa1740.txt,en.SocMed,6
2464,-23.447481,-33.660374,1a7d63ffd59c8eae4e6cc2337c4208b4.txt,en.SocMed,6
2465,-34.055126,-25.674112,1a855a3bedbbae2f8c36afe56cd0981e.txt,en.SocMed,6
2466,-37.79128,-30.819546,1ac9152f71f83c69bc718706c416d8e7.txt,en.SocMed,6
2467,-3.1549776,-33.98843,1ae1d26d47bf4afb68626f4dc90720b8.txt,en.SocMed,6
2468,-46.584244,-25.382872,1aeeea22f5293f1ab3cc64a8fd4c3b3b.txt,en.SocMed,6
2469,-17.716715,-35.56939,1b0d52d9d52d6ba6c95c20f7e119c7a1.txt,en.SocMed,6
2470,-9.897372,-28.617537,1b18e90b92aea6dce0c0bc2af9162794.txt,en.SocMed,6
2471,2.80141,-33.738083,1b2a0c0d2c1fb9bc294b67f006382b47.txt,en.SocMed,6
2472,-6.124285,-34.346912,1b47c70338895ad94407752b74b482e3.txt,en.SocMed,6
2473,-33.108032,-28.673916,1b4da178127f22422176f4884be5312e.txt,en.SocMed,6
2474,-15.210224,-25.877684,1b6995df839e826c924c0e8a20c295bb.txt,en.SocMed,6
2475,-36.58351,-20.544788,1b8f830ef377b6a2f61243cda938c175.txt,en.SocMed,6
2476,-58.15487,-31.268105,1b8f935756f5a2e44c0cf2c801ce81de.txt,en.SocMed,6
2477,7.0224833,-34.63292,1b9330f2a6c2ab23a48ded04e3311d4a.txt,en.SocMed,6
2478,-34.035526,-25.982744,1b99af94e7d6fcf4585d39a91f19cc6c.txt,en.SocMed,6
2479,-49.17377,-30.555164,1ba359bd9e3f27416a89962bb77c5aba.txt,en.SocMed,6
2480,38.337967,-23.055616,1be4ba96b3c3a3a0d9ad860ccaf45736.txt,en.SocMed,17
2481,-4.5182366,-33.988148,1bf28bd5b08a411e607d4d2cd42f9ed6.txt,en.SocMed,6
2482,-25.886742,-26.561075,1bf4f3b5060dadd7bb27f5cd545a69aa.txt,en.SocMed,6
2483,30.183628,-32.394478,1bf7b9cad32e935a10ec4da0322dee6b.txt,en.SocMed,12
2484,-21.690985,-30.622473,1c14a9f801fdd9afc0c3ba2854dd5e3c.txt,en.SocMed,6
2485,-52.840485,-26.581861,1c1acbc742adcd52317aa5322890703f.txt,en.SocMed,6
2486,-27.93869,-34.838562,1c1ea032a07b76ec44709281642019a4.txt,en.SocMed,6
2487,6.6341734,-33.92349,1c3580e11d80a19096fc0db56c18391e.txt,en.SocMed,6
2488,-31.007786,-24.755287,1c4a806dfaeb7f68c208fab1c70e6bcb.txt,en.SocMed,6
2489,-24.766027,-25.707317,1c4ff1c088752b63efc40363b96aa4f1.txt,en.SocMed,6
2490,-32.849705,-19.601362,1c54af1781e2ca04f2a941702f187ae5.txt,en.SocMed,6
2491,-19.921505,-28.932283,1c637c5ac7f429f165cdf1d63ed096ac.txt,en.SocMed,6
2492,-34.968468,-25.44553,1c77b52a7188bd715c0f0b8f66261693.txt,en.SocMed,6
2493,-46.100594,-31.410921,1c83bd467fad0fb187b47ebce7a21c53.txt,en.SocMed,6
2494,-41.055424,-36.879627,1ca0b194989e1d4f1e70e91bc7630ae4.txt,en.SocMed,6
2495,-47.08229,-21.25048,1cdd7be25bd2e7631e7f1dcff5077a7b.txt,en.SocMed,6
2496,7.284879,-35.160175,1cf18d578ffcc22eafee83b565661490.txt,en.SocMed,6
2497,-50.519188,-17.393839,1cf3ae766fddfc60d8c348f7449f1bf6.txt,en.SocMed,6
2498,-54.92577,-21.869267,1d04b304379e67ecfb96d0344c37668c.txt,en.SocMed,6
2499,-24.285038,-27.30118,1d13bae92ff73f6be4dabdd4edd41f56.txt,en.SocMed,6
2500,6.551664,-34.91322,1d3817ebec9829a9b98e9a610d8394e7.txt,en.SocMed,6
2501,-17.046276,-28.657297,1d47efbaf4025a41add6949922d570e7.txt,en.SocMed,6
2502,-16.72667,-28.511654,1d689180ae3e050c947029dff4b18666.txt,en.SocMed,6
2503,-1.8706192,-33.031185,1d751d05609acfc877da75b060da6d5b.txt,en.SocMed,6
2504,-57.08882,-31.680843,1d790a289c321e77406ac95a2c7319c5.txt,en.SocMed,6
2505,-50.986423,-18.262175,1d9ff08d281720c5fbc620d04e0ed087.txt,en.SocMed,6
2506,-17.503391,-24.585133,1db51dce1909b929f07670a89a921cc8.txt,en.SocMed,6
2507,2.746421,-34.221928,1dd07a3db50236a41c59b33c9bfa88d3.txt,en.SocMed,6
2508,-18.499321,-36.015266,1e00bfd442431f0caf154f51f889efbc.txt,en.SocMed,6
2509,-18.181929,-29.141119,1e1244f48a7541bff1bdfc33718cb3f5.txt,en.SocMed,6
2510,-14.396595,-29.064417,1e28bcea366609e6a34013834cfe0d15.txt,en.SocMed,6
2511,-22.10927,-29.34033,1e29f49cb1b33e374ecf651f5fb2e5ac.txt,en.SocMed,6
2512,-46.113678,-31.736158,1e50c9dddf79721ebe1c49a404c6390b.txt,en.SocMed,6
2513,-8.055622,-32.782524,1e5f3edc47a07b3cba976f8a2f1639d4.txt,en.SocMed,6
2514,-44.160698,-32.195934,1e5fb74c233d9216aca64a25fd5f63df.txt,en.SocMed,6
2515,-15.413766,-33.862602,1e71b1e29c1da4c762ef151f1840b2b8.txt,en.SocMed,6
2516,-29.536001,-25.486456,1e7d940792322a11aeadf91ebca82cf4.txt,en.SocMed,6
2517,-31.465765,-19.792,1ea0c35ea4cc6694c0675c41224fa648.txt,en.SocMed,6
2518,-49.773155,-29.388363,1eb2ba6c7bc7348f8191e43b2c44e65b.txt,en.SocMed,6
2519,3.176608,-33.75775,1eb730341ddf0bdff04a7929f4404dcd.txt,en.SocMed,6
2520,-10.404816,-28.764473,1ec6b956e9c81e80f5a1f6b5322836ea.txt,en.SocMed,6
2521,-22.22004,-28.810865,1ef711a757d8d4113239519a0f65332b.txt,en.SocMed,6
2522,-21.377972,-28.053556,1f2e2633154f598b970f0b84bb0b9fc1.txt,en.SocMed,6
2523,41.93536,-13.00256,1f4142f459f64087b7f56a1b872438fd.txt,en.SocMed,0
2524,-24.477549,-28.923916,1f4d3022bce38c2dc43f56562785c2b5.txt,en.SocMed,6
2525,-33.738327,-35.026154,1f543ec96514268753c83031330e0437.txt,en.SocMed,6
2526,-35.711967,-26.338726,1f554b57adefb6fd32b6fe262d80de2e.txt,en.SocMed,6
2527,-34.70652,-26.832466,1f594fe176bc8b146a204666472bf724.txt,en.SocMed,6
2528,-57.173634,-5.4704466,1f8908a5c41d5a6dea68bf1100703d5d.txt,en.SocMed,2
2529,-25.519157,-20.513453,1f8e9ef54f25b9226d3a86c4f24ba5f5.txt,en.SocMed,6
2530,55.66379,54.02305,1f90b8426707ea0892423975406302d7.txt,en.SocMed,11
2531,-39.97949,-34.91957,1f94ed9237e3436b75b29bbbe29eed74.txt,en.SocMed,6
2532,-6.8720675,-33.471916,1fabd835d4f71f63c0f927e45aef9fb1.txt,en.SocMed,6
2533,-44.82114,-28.75205,1fbbcd30f3c27257e2a7d6055151b643.txt,en.SocMed,6
2534,-14.202984,-30.252481,1fcf7e3c5dbb495d1f6afcc96576b080.txt,en.SocMed,6
2535,0.74237835,-33.342712,1fcfde53a1d1a658421fccc5113c3683.txt,en.SocMed,6
2536,-24.766167,-33.75157,1fe941d773816cdc1a1bee7d804bef23.txt,en.SocMed,6
2537,-43.528206,-25.05132,1ffcd955a6e6d34d0a1a1b69db773345.txt,en.SocMed,6
2538,-50.01284,6.62872,20267d6fe808c3c593eac2434bfbad8e.txt,en.SocMed,2
2539,-5.904677,-31.315313,2030cc3ab255a24fbc82ba4e655b16c3.txt,en.SocMed,6
2540,-24.13737,-30.042366,205a842a6a2e77369301baa6af181283.txt,en.SocMed,6
2541,-36.225945,-21.869879,2105f66f1bb3178a845c8d7bc55abbff.txt,en.SocMed,6
2542,-55.022015,-22.360165,213fdea6278963f5b3c9d71289569207.txt,en.SocMed,6
2543,6.8576264,-30.076283,214fcfd8dda1a8511f15e3dabbd1e29f.txt,en.SocMed,6
2544,-47.12152,-30.086224,2174d02631dd629b374e8cfcbe5ad073.txt,en.SocMed,6
2545,-23.879452,-26.37554,21b7439ce107434d0d3a0f997b36dfbb.txt,en.SocMed,6
2546,-45.82316,-32.73041,21c0bde954f624d21ca842027bc7c809.txt,en.SocMed,6
2547,-44.6326,-15.765245,21d379cf57badee802762901c78e29aa.txt,en.SocMed,6
2548,-57.784508,-29.430647,21fccabbd17329fea1c56f74ac89fc6d.txt,en.SocMed,6
2549,-36.243378,-34.79867,22056b44820b3098681ece2936b3d07c.txt,en.SocMed,6
2550,-35.441147,-24.840916,220afd768e69d9a8145fd342e27eb139.txt,en.SocMed,6
2551,-46.79984,-12.279614,2213233a8f98aae2795d6fce73c072d7.txt,en.SocMed,6
2552,-55.084534,-29.056326,223301eb3d5c5f6230b33654950b455a.txt,en.SocMed,6
2553,-46.11354,-31.736101,22b34a17949c0f6733da8e685e3d8843.txt,en.SocMed,6
2554,-27.617039,-32.311035,22d6ae16dd8f22d04d3621fd60184c86.txt,en.SocMed,6
2555,-16.175285,-27.758768,22fab00c097459b2206759d3f29ac5bb.txt,en.SocMed,6
2556,-17.840185,-36.189224,23036ed480a4da147a5322bf4f0721e2.txt,en.SocMed,6
2557,-29.699902,-56.998165,2308fb71957832b4c133e3d089e5ff74.txt,en.SocMed,7
2558,-25.431904,-24.59387,234cdee713496a437fb19a7765e59115.txt,en.SocMed,6
2559,-57.720978,-31.046919,2363993d3d1583e6327b8bc4d909ff8d.txt,en.SocMed,6
2560,-2.3733022,-29.516237,2390d6d93f11d9ddecf7b906474a973e.txt,en.SocMed,6
2561,19.481375,9.582634,239a887e032de00d7c36dd3ac9cdd5b2.txt,en.SocMed,0
2562,-14.40274,-13.601661,23a672a4344ce98caed8dae875344177.txt,en.SocMed,6
2563,25.522024,56.591496,23dce407ad7caf4adadf4e70dfd215eb.txt,en.SocMed,5
2564,-28.967997,-28.729969,23e4f77d2f85eb58dd01725bb3e0f82d.txt,en.SocMed,6
2565,-47.22851,-17.56643,241614165931529eda67f93439c8e471.txt,en.SocMed,6
2566,-37.468296,-26.916475,2425b3e63d56d9d975beaf0ef60c8f60.txt,en.SocMed,6
2567,-34.998505,-39.0457,2434b2ccc455d69877f3e2cd932d7142.txt,en.SocMed,6
2568,-19.703262,-24.901632,243c205198b59265e259c3c935e71b8c.txt,en.SocMed,6
2569,2.562561,-33.58843,243c30c095e1e1f174a5f8d0187ddab4.txt,en.SocMed,6
2570,-34.182743,-18.133715,246646db7d1892d44c4bdd986ef7dfbb.txt,en.SocMed,6
2571,-12.778839,-24.01159,246c7505b5ac51bb51afc95b7cab5b67.txt,en.SocMed,6
2572,-24.163862,-27.292772,247330a9a1983c621f38df4e1bcce7b5.txt,en.SocMed,6
2573,-55.034084,-22.767183,24dcedf6d3225c5df3ac3132d1a66204.txt,en.SocMed,6
2574,4.352135,-34.520485,25084f244b8049c19038ecb55b51643e.txt,en.SocMed,6
2575,-58.597454,-30.974262,25126a7a5c21763fe9a6645c1e4e99ba.txt,en.SocMed,6
2576,2.641711,-34.096687,251eb3e082cbac0a8e16b520d042bcaf.txt,en.SocMed,6
2577,-21.502895,-27.27316,2529d1f79d17ad08d15064ca628e8ea4.txt,en.SocMed,6
2578,-5.905335,-32.740402,254732b06f8f459ffb19ce2af59aa15d.txt,en.SocMed,6
2579,0.4311361,-32.463047,2550c356b170ebb7772de01e14a61bcc.txt,en.SocMed,6
2580,-32.144554,-27.930866,255dad864f4e2a0ce629f7cd65cc4d0b.txt,en.SocMed,6
2581,-13.7164345,-29.94488,256166a558e32aa48b1412de5ef37e66.txt,en.SocMed,6
2582,-30.035727,-34.032604,257c1bd833762fd75d537d6689a0f0d5.txt,en.SocMed,6
2583,-32.455845,-27.412474,257f193cc9de5b6daf9421ad3212da69.txt,en.SocMed,6
2584,5.091386,-34.355408,260220f6d55949c330d34f0ad91c829f.txt,en.SocMed,6
2585,-23.427956,-32.590836,262e3aad8b13bc77c1f2a9ebe72a981a.txt,en.SocMed,6
2586,-12.675502,-30.901897,263f4de73dd7ae791de4f941b53dace4.txt,en.SocMed,6
2587,-15.122938,-26.605385,264bb9c687351a12e67a54873c8d0eee.txt,en.SocMed,6
2588,-18.926247,-28.595709,2675d2e455ed9d815c702814fa201ba5.txt,en.SocMed,6
2589,-38.152393,-29.039629,26c2eeb421642bf8fc64479c5f4b134b.txt,en.SocMed,6
2590,-12.453219,-27.837322,26c50b4929041709185116fd1a03cdd7.txt,en.SocMed,6
2591,7.4250712,-35.234375,26ce5bf3058b9a0c1cb7dec0e5260c07.txt,en.SocMed,6
2592,-9.968903,-29.996239,26de84f1a6c78b9fb8bbc2dcf2831ca6.txt,en.SocMed,6
2593,-32.793755,-23.519566,2721722c9be3dc57fdf43b1cf7277997.txt,en.SocMed,6
2594,-6.581837,-27.085993,27219c16c439934b8744a5429b1bd825.txt,en.SocMed,6
2595,-57.845657,-28.261312,272ac704688ca64afa7e69c52cffb52d.txt,en.SocMed,6
2596,-46.754314,-29.171522,272e05f653c2fd13982af14cd20a4822.txt,en.SocMed,6
2597,-55.55637,-33.612984,2730f7327a6129dcc2a499c357d33c16.txt,en.SocMed,6
2598,20.084007,-35.75267,2740d853e01baa9e4476eaa733bec74b.txt,en.SocMed,12
2599,-8.478648,-18.522932,2755543bff959049211d9b5f10726fd0.txt,en.SocMed,6
2600,-13.174494,-24.043173,2761f817563bbb25f631d2bc92a54c89.txt,en.SocMed,6
2601,-2.0324492,-32.009346,2766ecc5f7fa3052fbe2591093c9a5b3.txt,en.SocMed,6
2602,3.4487174,-33.177666,2772e1095828318b5028d7c58ec17bf7.txt,en.SocMed,6
2603,-31.031607,-32.211216,279923ede7eef745948a24239ab16eda.txt,en.SocMed,6
2604,-33.504196,-25.492027,27af8b988703f07072e9c6c1db642f4b.txt,en.SocMed,6
2605,-12.979786,-25.978653,27bf085bc2a1480fa10a85f842116e30.txt,en.SocMed,6
2606,-28.47665,-29.058311,27ee0cb10dda3ad1aa1829b455abbcc0.txt,en.SocMed,6
2607,-26.65741,-29.753902,2808b9db9e37528ca38990b547a92506.txt,en.SocMed,6
2608,-2.8077419,-32.139034,2821f80ce56745f82d5fa4f9cd2f2f7a.txt,en.SocMed,6
2609,3.5391912,-32.981617,2858f9b0f62a49081f4e86594e98b845.txt,en.SocMed,6
2610,-4.246122,-33.90034,285aa84c9215f17a234d532b97414399.txt,en.SocMed,6
2611,-38.513508,-29.6855,288ad7a5ae6f2d4a5e845e764d553452.txt,en.SocMed,6
2612,-32.88486,-23.430225,28b93cc2522e52721a2761a4e8f3c8ba.txt,en.SocMed,6
2613,-36.793045,-38.422962,28caac1ce513eb6bcea69e52fdbdae46.txt,en.SocMed,6
2614,-16.149559,-28.020758,292e4c72ff69261845d3d32204742c7a.txt,en.SocMed,6
2615,-15.819031,-24.76192,2933b42b13a79f50c4e15eccf944251f.txt,en.SocMed,6
2616,-20.078821,-28.860924,293ab9bc43f31d1b94c6caee3f578136.txt,en.SocMed,6
2617,-28.274511,-32.89756,2946a97ff84b8137dffafb850cb6ca58.txt,en.SocMed,6
2618,-21.557486,-31.097715,294d8c9d1a48a41c81050f95a191b031.txt,en.SocMed,6
2619,-41.14453,-20.292522,296366eb0fbf36c434d185484b84a199.txt,en.SocMed,6
2620,-20.841494,-29.85098,298c3169e246b74d39cd6a2e20b40da7.txt,en.SocMed,6
2621,-41.47404,-25.016937,298fe70ff250caf9541501c83c045624.txt,en.SocMed,6
2622,-41.02438,-23.538284,29906b090ab179214a72d3880d4e817b.txt,en.SocMed,6
2623,-5.944613,-30.810917,2992af089b86559451689f21e907af0f.txt,en.SocMed,6
2624,-29.421799,-37.259636,299e69831a74c8872073d10f83fdb082.txt,en.SocMed,6
2625,-30.12787,-25.205538,29a0fcd5d0b10f1573722874ec77a3cd.txt,en.SocMed,6
2626,-52.903946,-28.186287,29a822f4d18a3fd307f02865f72cc94f.txt,en.SocMed,6
2627,-52.23534,-23.234348,29b496ebe630db2f3bafa38e04fd97a4.txt,en.SocMed,6
2628,-36.540802,-28.114037,29bf89b542dab0c395b2993d1316b855.txt,en.SocMed,6
2629,-28.981165,-25.815231,2a342b38fe7283d7a9c4fa344362deb3.txt,en.SocMed,6
2630,-28.090097,-22.359798,2a39d2e4b0aec9b8dd03fa27fe1adf6e.txt,en.SocMed,6
2631,2.1324906,-33.40327,2a75b8dab9ef8f798bd84d365cb13cb0.txt,en.SocMed,6
2632,-29.84322,-32.20701,2a9bbd68f872ea64d7ad36382476ceb6.txt,en.SocMed,6
2633,-23.733303,-26.5297,2abf797dabcec1385dc3700ab40b5a63.txt,en.SocMed,6
2634,-50.966137,-32.73845,2acc9c21fc832f9f00c3f56f774ea663.txt,en.SocMed,6
2635,-29.453693,-28.731918,2ad3db7d21e3880b956976a3fa4a1a06.txt,en.SocMed,6
2636,-42.094345,-27.71176,2b05b621514b3cbe4aeff3dca7264f60.txt,en.SocMed,6
