,0,1,document,corpus,collection,language,cluster
4715,12.789048,-0.98931575,file_0788_Schneehexe_2014-09-29_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4716,-8.0408535,4.3607874,file_0787_sugarlove_2018-09-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4717,4.2129655,-0.36191586,file_0787_eulchen79_2014-09-29_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4718,-38.23594,14.323582,file_0786_Schneehexe_2014-09-29_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4719,16.821257,24.583714,file_0786_Clondyke_2018-09-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,7
4720,15.834207,-2.487001,file_0785_eulchen79_2014-09-29_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4721,-28.612488,14.868474,file_0768_Ochotonia_2014-10-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4722,-23.970514,14.694833,file_0768_.X._2012-06-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4723,-40.42232,20.854563,file_0767_Ochotonia_2014-10-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4724,-39.624928,23.38363,file_0750_BNG_2018-05-09_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4725,-2.17291,2.3572416,file_0749_lizflanz_2018-04-24_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4726,-3.39682,5.667742,file_0749_Conto_2014-09-12_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4727,-10.625693,6.1404977,file_0748_Roadie_2018-04-23_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4728,11.306333,-1.0133569,file_0748_Johanna2006_2014-09-12_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4729,-14.670618,15.728345,file_0747_sunshine83_2014-09-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4730,-41.755997,18.874617,file_0747_aircraft_2018-04-23_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4731,13.252143,-0.4607679,file_0746_Roadie_2018-04-17_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4732,18.970642,-5.7835503,file_0746_Mario_S_2014-09-09_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4733,18.48079,-5.849378,file_0745_[].txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4734,12.18401,-4.6082463,file_0745_Johanna2006_2014-09-09_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4735,-22.74498,17.679073,file_0744_Fiorentina2017_2018-09-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4736,-27.454762,7.722039,file_0744_Comran_2014-09-09_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4737,-41.424854,15.2588,file_0743_franki_C_2018-09-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4738,-46.819405,6.663714,file_0743_Johanna2006_2014-09-09_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4739,-35.454376,5.423007,file_0742_Fichtenelch_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4740,-21.224264,13.964722,file_0742_Benny546_2018-09-07_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4741,-14.458805,15.518318,file_0741_franki_C_2018-09-06_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4742,9.762787,4.1493444,file_0741_agnes_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4743,-56.53693,12.510576,file_0740_franki_C_2018-09-06_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4744,-31.569513,14.867041,file_0740_Fichtenelch_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4745,-32.17086,7.8935184,file_0739_Schneehexe_2015-08-31_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4746,-17.48322,6.4734106,file_0739_Benny546_2018-09-06_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4747,-0.17605594,2.6241422,file_0738_Lieselotte40_2018-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4748,-11.210086,2.8374388,file_0738_Kosta1974_2015-08-31_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4749,-10.667007,12.776204,file_0737_Schneehexe_2015-08-31_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4750,-14.469295,12.60803,file_0737_Hyperion_2018-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4751,-3.731756,8.205446,file_0736_Kosta1974_2015-08-30_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4752,15.978477,-5.136006,file_0736_Ella2728_2018-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4753,-11.221359,11.66059,file_0750_Johanna2006_2014-09-13_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4754,-26.264324,17.29262,file_0751_Hwlr_2018-06-23_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4755,-8.656927,9.53203,file_0751_sunshine83_2014-09-13_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4756,-0.35660815,7.649136,file_0752_El-Pali_2018-09-19_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4757,0.9624455,10.018362,file_0767_Noodlees_2012-03-22_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4758,-13.723301,12.408893,file_0669_Schneehexe_2015-08-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4759,-42.2717,7.49867,file_0766_just_looking?_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4760,5.6254997,-2.0233233,file_0765_MicaSun_2012-03-22_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4761,15.104316,-3.5583806,file_0765_Ahornblatt_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4762,-42.828667,15.556647,file_0764_just_looking?_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4763,-42.976513,-4.287221,file_0764_Noodlees_2012-03-21_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4764,4.774344,6.361827,file_0763_agnes_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4765,-42.733547,-4.6966248,file_0763_MicaSun_2012-03-21_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4766,18.004633,-5.7140374,file_0762_[].txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4767,-8.720674,50.562885,file_0762_JuliusHH_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,7
4768,-1.7476997,6.7823725,file_0761_agnes_2014-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4769,-43.32289,19.270866,file_0761_Noomyia_2018-09-13_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4770,-18.368372,13.1662855,file_0760_Schneehexe_2014-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4771,-43.92747,22.703173,file_0735_Schneehexe_2015-08-30_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4772,-53.3506,13.03515,file_0760_DeltaDragon_2018-07-21_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4773,-10.048077,19.12167,file_0759_Garfield73_2018-09-17_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4774,-48.79813,15.951067,file_0758_franki_C_2018-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4775,12.15125,-0.28953564,file_0758_devil_w_2014-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4776,-41.741894,22.253603,file_0757_lilevi_2018-09-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4777,-24.97957,20.184902,file_0757_JuliusHH_2014-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4778,13.603542,-3.895379,file_0756_Schneehexe_2015-07-06_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4779,19.888294,36.575115,file_0756_Alexander96_2018-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,7
4780,-13.683053,16.989702,file_0755_brianna_fire_2015-07-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4781,45.093285,32.493286,file_0755_Hanca_2018-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,-1
4782,-47.731724,17.357294,file_0754_brianna_fire_2015-06-09_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4783,-20.164854,24.596912,file_0754_Alexander96_2018-09-14_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4784,-54.714676,8.523079,file_0753_medu1_2018-12-27_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4785,-42.626297,13.411329,file_0753_Schneehexe_2015-06-06_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4786,7.16938,-3.3604755,file_0752_Johanna2006_2014-09-13_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4787,-1.4820424,10.960289,file_0759_JuliusHH_2014-09-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4788,13.201978,-5.2500305,file_0668_quickfish_2013-12-07_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4789,-33.95439,15.445571,file_0636_fissur_2018-03-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4790,-20.927122,46.771538,file_0667_quickfish_2013-12-06_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,7
4791,-55.705364,5.735753,file_0583_pieplant_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4792,16.45463,-3.4993875,file_0583__2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4793,-41.432686,6.211566,file_0582_danae87_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4794,-27.065662,14.6024475,file_0582_JessSlytherin_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4795,-26.766727,10.084263,file_0581_pelztier86_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4796,-42.93083,7.082435,file_0581_Loroeffiyu_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4797,-17.111296,16.338934,file_0580_danae87_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4798,-29.199802,9.00383,file_0580_Bianca2211_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4799,-57.96435,-11.243136,file_0579_Loroeffiyu_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4800,-49.476997,7.8894463,file_0579_Bianca2211_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4801,-37.589355,8.156668,file_0578_danae87_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4802,-24.266579,24.180746,file_0578_Emax_2018-10-27_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4803,8.49981,1.4603984,file_0577_blackmouse88_2015-06-07_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4804,-16.00851,12.727093,file_0577_Survivor85_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4805,-42.320698,-4.965106,file_0576_hackebeil_2003-03-29_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4806,-37.345997,22.100702,file_0576_Schneehexe_2015-06-07_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4807,-46.895382,18.353651,file_0575_blackmouse88_2015-06-07_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4808,-8.466794,57.071346,file_0575_andreas123_2018-04-17_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,0
4809,-5.629781,10.564937,file_0574_Jens_H.K._2018-03-12_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4810,-19.71699,23.891169,file_0574_GoldenOldie_2016-05-22_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4811,-45.68995,20.105528,file_0573_Nowheregirl_2016-04-27_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4812,-41.447586,14.265061,file_0573_Kugelblitz32_2018-02-02_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4813,-38.762547,20.7763,file_0572_gbt007_2017-12-12_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4814,6.9187346,0.16309197,file_0572_Thia2016_2016-03-02_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4815,-8.467652,12.171147,file_0571_violetta942_2016-02-19_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4816,-45.756176,21.625813,file_0571_Thia2016_2016-03-01_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4817,-47.7062,15.254967,file_0570_nico_k_2016-01-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4818,-38.223324,6.7079105,file_0570_Stuhlbein_2016-04-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4819,-55.50316,11.5748005,file_0569_nico_k_2015-11-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4820,1.8966022,9.889994,file_0584_Hyperion_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4821,8.014066,-2.8999,file_0569_Racisa_2016-04-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4822,-52.047832,6.6170506,file_0584_Loroeffiyu_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4823,-43.817593,6.9800067,file_0585_danae87_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4824,-53.031876,8.751773,file_0600_Naly_2010-11-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4825,18.004633,-5.7140374,file_0599_[].txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4826,-32.90443,18.706987,file_0599_Nike_Zoe_2015-06-13_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4827,-27.029854,15.193806,file_0598_Schneehexe_2015-06-13_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4828,9.817827,4.3626575,file_0598_Emax_2018-10-27_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4829,10.756864,0.78665775,file_0597_Verhueter_2018-10-27_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4830,-34.66234,10.403348,file_0597_Nike_Zoe_2015-06-13_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4831,30.723064,30.81344,file_0596_carmen11211970_2016-04-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,-1
4832,10.411623,0.29625908,file_0596_Petersen79_2018-10-27_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4833,-11.455708,14.308274,file_0595_Seanet7or_2015-06-12_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4834,0.56116134,3.7172918,file_0595_Mondstern87_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4835,-16.422052,9.747403,file_0594_musicus_65_2015-06-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4836,-40.39451,23.794718,file_0594_Hyperion_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4837,14.846358,-1.9813036,file_0593_Marley1_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4838,-50.3968,7.3536153,file_0593_Elly28.3._2015-06-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4839,-21.595448,10.541449,file_0592_luomaren_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4840,-10.7801,9.9821825,file_0592_Marley1_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4841,-2.226216,1.6869639,file_0591_danae87_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4842,-46.804512,21.413574,file_0591_Mondstern87_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4843,-0.3801715,0.8192376,file_0590_Loroeffiyu_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4844,10.841368,0.7629135,file_0590_Hyperion_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4845,-42.476406,6.9591374,file_0589_danae87_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4846,6.8378563,5.2404046,file_0589_Laale18_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4847,-42.06294,4.4499173,file_0588_Loroeffiyu_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4848,-25.262793,21.412262,file_0588_JohnCrossaint_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4849,-17.245844,25.747927,file_0587_pieplant_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,-1
4850,-2.3885226,17.011131,file_0587_crab_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4851,0.35513094,10.251322,file_0586_Seldom_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4852,-54.859188,8.133527,file_0586_Fizzlypuzzly_2017-07-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4853,-35.16605,5.8997345,file_0585_Bianca2211_2018-10-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4854,-23.966024,-0.6845963,file_0568_moin23_2016-04-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,27
4855,-45.2314,14.534879,file_0568_kadso_2015-09-02_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4856,-54.20977,10.392228,file_0567_SpittyMinky_2015-06-03_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4857,13.736995,0.8228559,file_0550_agnes_2016-03-19_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4858,-3.7013175,9.176672,file_0549_KnightRoyder_2018-10-18_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4859,-52.04226,14.10213,file_0549_Bubblebathbally_2016-03-18_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4860,-61.669456,-14.773506,file_0548_Katja811_2016-03-12_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4861,-32.983685,19.021269,file_0548_Fiorentina2017_2018-10-18_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4862,-14.941673,24.996752,file_0547_tepy23_2018-10-18_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,26
4863,-27.724329,15.535593,file_0547_agnes_2016-03-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4864,-9.675695,9.717046,file_0546_Mireya_2016-04-04_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4865,-7.0656657,7.9389925,file_0546_Gast_2018-08-23_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4866,-4.3137865,4.442918,file_0545_pharella_2018-08-23_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4867,-41.138565,5.438071,file_0545_Mireya_2016-04-04_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4868,-46.562084,-4.9864225,file_0544_sarahhjj_2016-04-04_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4869,-34.389915,15.198803,file_0544_Phil_DUB_2018-08-23_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4870,-53.65137,13.261633,file_0543_Phil_DUB_2018-07-30_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4871,-49.682392,-10.381244,file_0543_Katja811_2016-03-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4872,6.8175178,3.0853271,file_0542_agnes_2016-03-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4873,-39.538265,20.68254,file_0542_Rena73_2018-07-25_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4874,-53.83539,12.63459,file_0541_Phil_DUB_2018-07-17_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4875,-48.94292,-8.739208,file_0541_Katja811_2016-03-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4876,-3.5669882,7.976735,file_0540_agnes_2016-03-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4877,-41.48625,20.074038,file_0540_Rena73_2018-07-13_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4878,-49.31793,-10.758611,file_0539_Katja811_2016-03-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4879,-2.8590493,4.166816,file_0539_Andrea_Schwingenschuh_2018-07-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4880,-7.6194777,8.267668,file_0538_agnes_2016-03-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4881,-54.82966,11.235671,file_0538_Andrea_Schwingenschuh_2018-07-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4882,-34.700268,13.1898155,file_0537_Phil_DUB_2018-07-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4883,-49.890938,-10.035467,file_0537_Katja811_2016-03-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4884,-43.958496,11.189526,file_0536_katha26_2016-03-10_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4885,-30.303705,12.273857,file_0536_Tobi1987_2018-07-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4886,-45.195965,13.512174,file_0550_besap_2018-11-24_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4887,-21.349932,10.881009,file_0551_Bubblebathbally_2016-03-20_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4888,-2.5563276,11.444578,file_0551_Hyperion_2018-11-25_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4889,-16.331224,17.132305,file_0552_Bubblebathbally_2016-04-11_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4890,-45.65102,9.102142,file_0567_MinaV_2017-03-09_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4891,-43.656258,19.783129,file_0566_katha26_2017-03-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4892,-57.481987,-11.044399,file_0566_Hashtag_2015-05-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4893,-7.3316073,10.254672,file_0565_sunshine83_2017-03-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4894,-46.364338,20.049803,file_0565_Marci77_2014-12-21_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4895,-17.922031,19.753027,file_0564_Sanni313_2014-12-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4896,-0.19281314,9.413719,file_0564_MinaV_2017-03-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4897,-35.129414,18.221283,file_0563_MinaV_2017-03-08_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4898,-36.860428,18.44445,file_0563_Mariechen369_2014-12-16_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4899,-11.553815,25.22706,file_0562__Nixe__2014-02-17_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,15
4900,-23.301306,24.576157,file_0562_EineGuteFrage_2017-03-06_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4901,-44.52035,18.411985,file_0561_sunshine83_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4902,0.44231853,15.6773,file_0561_hergi_2014-02-17_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4903,-40.823635,10.327517,file_0560_katha26_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4904,-2.1907177,13.390029,file_0600_quengler_2015-06-20_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4905,18.48079,-5.849378,file_0560_[].txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4906,-52.973545,14.335444,file_0559_MinaV_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4907,18.942768,-4.4401884,file_0558_[].txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4908,-27.60293,21.250443,file_0558_EineGuteFrage_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4909,-44.725704,18.218752,file_0557_katha26_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4910,-6.866312,9.009893,file_0557_BenitaB._2018-10-18_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4911,-10.6447115,6.546547,file_0556_Luci32_2018-10-18_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4912,-40.01451,22.791012,file_0556_EineGuteFrage_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4913,-29.770424,18.565695,file_0555_Krankilein_2018-10-18_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4914,-45.29665,10.732056,file_0555_EineGuteFrage_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4915,-46.54986,10.721838,file_0554_katha26_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4916,-26.04095,11.420065,file_0554_Hyperion_2018-11-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4917,-38.726967,7.6536613,file_0553_besap_2018-11-25_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4918,-52.691338,6.7407475,file_0553_MinaV_2017-03-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4919,2.3769665,3.1841614,file_0552_Janney_2018-11-25_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4920,-22.252872,8.435672,file_0559_pelztier86_2018-12-26_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4921,-50.521633,-8.421374,file_0601_Icebeam_2010-11-15_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,13
4922,9.04979,1.3547125,file_0601_Schneehexe_2015-06-21_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4923,0.41521287,15.16212,file_0602_Garou78_2015-06-21_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4924,-1.5276613,6.1831675,file_0650_Plueschbiest_2015-08-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4925,-46.459747,15.09721,file_0649_pelztier86_2015-08-05_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4926,8.944913,4.027855,file_0649_deprigenerator_2018-10-28_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4927,4.713914,0.059481908,file_0648_nasenbohrer_2015-08-04_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4928,-25.583704,23.889044,file_0648_minjin_2018-10-28_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4929,-39.66195,19.843254,file_0647_nanchen_2011-04-17_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4930,-21.392687,18.632174,file_0647_deprigenerator_2018-10-28_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
4931,-45.375404,21.76084,file_0646_blackandwhite1989_2018-10-24_.txt,[de.SocMed] Technical_Laymen,de.SocMed,German,11
